locus_tag,gene,genome,mutator,dN,dS
ECB_02561,ygbD,Ara+3_REL10953,TRUE,0,2
ECB_02640,ygdH,Ara+3_REL10953,TRUE,1,0
ECB_02580,hypE,Ara+3_REL10953,TRUE,1,0
ECB_00710,galK,Ara+3_REL10953,TRUE,0,1
ECB_00243,yagR,Ara+3_REL10953,TRUE,0,1
ECB_00716,modA,Ara+3_REL10953,TRUE,1,0
ECB_00714,modE,Ara+3_REL10953,TRUE,1,0
ECB_02586,ygbJ,Ara+3_REL10953,TRUE,2,0
ECB_00249,yagW,Ara+3_REL10953,TRUE,1,1
ECB_03257,ompR,Ara+3_REL10953,TRUE,1,0
ECB_00719,ybhA,Ara+3_REL10953,TRUE,0,1
ECB_04277,arcA,Ara+3_REL10953,TRUE,1,0
ECB_00267,betA,Ara+3_REL10953,TRUE,0,1
ECB_02857,ECB_02857,Ara+3_REL10953,TRUE,1,0
ECB_02464,rseC,Ara+3_REL10953,TRUE,1,0
ECB_03867,thiG,Ara+3_REL10953,TRUE,1,0
ECB_02460,era,Ara+3_REL10953,TRUE,1,0
ECB_02461,rncS,Ara+3_REL10953,TRUE,0,1
ECB_02745,rpiA,Ara+3_REL10953,TRUE,0,1
ECB_02740,pepP,Ara+3_REL10953,TRUE,1,0
ECB_03982,proP,Ara+3_REL10953,TRUE,1,1
ECB_02854,ECB_02854,Ara+3_REL10953,TRUE,1,0
ECB_03986,yjdE,Ara+3_REL10953,TRUE,0,1
ECB_03987,adiY,Ara+3_REL10953,TRUE,1,0
ECB_01307,mppA,Ara+3_REL10953,TRUE,2,0
ECB_03590,trmE,Ara+3_REL10953,TRUE,1,0
ECB_02852,ECB_02852,Ara+3_REL10953,TRUE,1,0
ECB_03087,dcuD,Ara+3_REL10953,TRUE,0,1
ECB_00669,ybgH,Ara+3_REL10953,TRUE,0,1
ECB_04032,orn,Ara+3_REL10953,TRUE,0,1
ECB_02341,eutB,Ara+3_REL10953,TRUE,1,1
ECB_02850,yghO,Ara+3_REL10953,TRUE,1,0
ECB_03168,rplB,Ara+3_REL10953,TRUE,0,1
ECB_02346,eutE,Ara+3_REL10953,TRUE,1,0
ECB_01823,zwf,Ara+3_REL10953,TRUE,1,1
ECB_01530,ECB_01530,Ara+3_REL10953,TRUE,1,0
ECB_01820,purT,Ara+3_REL10953,TRUE,1,1
ECB_04190,gntP,Ara+3_REL10953,TRUE,3,0
ECB_04191,uxuA,Ara+3_REL10953,TRUE,2,0
ECB_01825,pykA,Ara+3_REL10953,TRUE,1,0
ECB_02328,yfeU,Ara+3_REL10953,TRUE,1,1
ECB_00437,ybaT,Ara+3_REL10953,TRUE,1,0
ECB_03345,yhiP,Ara+3_REL10953,TRUE,1,0
ECB_03430,yiaN,Ara+3_REL10953,TRUE,1,0
ECB_00433,ybaP,Ara+3_REL10953,TRUE,0,1
ECB_04199,yjiH,Ara+3_REL10953,TRUE,1,0
ECB_01128,phoP,Ara+3_REL10953,TRUE,1,0
ECB_00430,fsr,Ara+3_REL10953,TRUE,0,1
ECB_02518,gabT,Ara+3_REL10953,TRUE,0,1
ECB_00805,yliJ,Ara+3_REL10953,TRUE,0,1
ECB_00802,yliG,Ara+3_REL10953,TRUE,0,1
ECB_00800,yliE,Ara+3_REL10953,TRUE,0,1
ECB_02512,ECB_02512,Ara+3_REL10953,TRUE,0,1
ECB_02510,ECB_02510,Ara+3_REL10953,TRUE,1,0
ECB_02516,ygaF,Ara+3_REL10953,TRUE,1,0
ECB_03028,mtr,Ara+3_REL10953,TRUE,0,2
ECB_02931,ttdA,Ara+3_REL10953,TRUE,1,0
ECB_02051,yehQ,Ara+3_REL10953,TRUE,0,2
ECB_03105,yhdP,Ara+3_REL10953,TRUE,0,1
ECB_00483,sfmH,Ara+3_REL10953,TRUE,0,1
ECB_00480,sfmA,Ara+3_REL10953,TRUE,1,0
ECB_00481,sfmC,Ara+3_REL10953,TRUE,1,0
ECB_01629,purR,Ara+3_REL10953,TRUE,0,1
ECB_00898,dmsA,Ara+3_REL10953,TRUE,0,2
ECB_00484,sfmF,Ara+3_REL10953,TRUE,1,0
ECB_01235,trpB,Ara+3_REL10953,TRUE,0,1
ECB_00323,ampH,Ara+3_REL10953,TRUE,0,1
ECB_00894,ftsK,Ara+3_REL10953,TRUE,1,0
ECB_00897,serS,Ara+3_REL10953,TRUE,1,0
ECB_00489,ECB_00489,Ara+3_REL10953,TRUE,0,1
ECB_00890,cydC,Ara+3_REL10953,TRUE,0,2
ECB_00325,yaiW,Ara+3_REL10953,TRUE,1,0
ECB_03930,uvrA,Ara+3_REL10953,TRUE,0,1
ECB_01754,yeaI,Ara+3_REL10953,TRUE,0,1
ECB_01756,yeaK,Ara+3_REL10953,TRUE,1,0
ECB_01752,yeaG,Ara+3_REL10953,TRUE,2,0
ECB_03525,ECB_03525,Ara+3_REL10953,TRUE,0,1
ECB_00930,ycbK,Ara+3_REL10953,TRUE,0,1
ECB_00935,pncB,Ara+3_REL10953,TRUE,1,1
ECB_03250,yrfF,Ara+3_REL10953,TRUE,1,0
ECB_02750,ygfG,Ara+3_REL10953,TRUE,0,1
ECB_03104,tldD,Ara+3_REL10953,TRUE,0,1
ECB_04232,tsr,Ara+3_REL10953,TRUE,0,1
ECB_01432,fdnG,Ara+3_REL10953,TRUE,1,0
ECB_02636,yqcB,Ara+3_REL10953,TRUE,0,1
ECB_04107,treC,Ara+3_REL10953,TRUE,0,1
ECB_02312,zipA,Ara+3_REL10953,TRUE,1,0
ECB_03962,rpiB,Ara+3_REL10953,TRUE,0,1
ECB_02759,yggC,Ara+3_REL10953,TRUE,0,1
ECB_03225,yhfR,Ara+3_REL10953,TRUE,0,1
ECB_03075,arcB,Ara+3_REL10953,TRUE,0,1
ECB_04275,creC,Ara+3_REL10953,TRUE,1,0
ECB_04274,creB,Ara+3_REL10953,TRUE,1,0
ECB_04178,yjhA,Ara+3_REL10953,TRUE,1,0
ECB_03089,sspA,Ara+3_REL10953,TRUE,0,1
ECB_04174,ECB_04174,Ara+3_REL10953,TRUE,0,1
ECB_02123,ccmF,Ara+3_REL10953,TRUE,1,0
ECB_02049,yehM,Ara+3_REL10953,TRUE,1,1
ECB_02128,ccmA,Ara+3_REL10953,TRUE,0,1
ECB_02569,hycG,Ara+3_REL10953,TRUE,2,0
ECB_02045,molR,Ara+3_REL10953,TRUE,2,0
ECB_01769,yeaT,Ara+3_REL10953,TRUE,1,0
ECB_00615,ybeV,Ara+3_REL10953,TRUE,1,0
ECB_03546,yicM,Ara+3_REL10953,TRUE,1,0
ECB_00611,leuS,Ara+3_REL10953,TRUE,0,1
ECB_02703,ygeW,Ara+3_REL10953,TRUE,1,0
ECB_03792,rhaR,Ara+3_REL10953,TRUE,1,0
ECB_02253,mepA,Ara+3_REL10953,TRUE,1,0
ECB_02252,yfcA,Ara+3_REL10953,TRUE,0,1
ECB_02255,yfcB,Ara+3_REL10953,TRUE,1,0
ECB_00591,dcuC,Ara+3_REL10953,TRUE,1,0
ECB_02705,ygeY,Ara+3_REL10953,TRUE,1,2
ECB_02254,aroC,Ara+3_REL10953,TRUE,1,0
ECB_03318,zntA,Ara+3_REL10953,TRUE,1,0
ECB_02704,ygeX,Ara+3_REL10953,TRUE,0,1
ECB_00293,cynT,Ara+3_REL10953,TRUE,0,1
ECB_00290,codB,Ara+3_REL10953,TRUE,0,1
ECB_00297,lacY,Ara+3_REL10953,TRUE,1,0
ECB_01581,fumA,Ara+3_REL10953,TRUE,1,0
ECB_00111,aroP,Ara+3_REL10953,TRUE,2,0
ECB_00299,lacI,Ara+3_REL10953,TRUE,1,0
ECB_00298,lacZ,Ara+3_REL10953,TRUE,1,0
ECB_02891,parC,Ara+3_REL10953,TRUE,1,1
ECB_00116,yacH,Ara+3_REL10953,TRUE,2,0
ECB_02384,focB,Ara+3_REL10953,TRUE,1,0
ECB_02383,hyfR,Ara+3_REL10953,TRUE,1,0
ECB_02229,yfcH,Ara+3_REL10953,TRUE,0,1
ECB_00058,imp,Ara+3_REL10953,TRUE,1,0
ECB_02227,yfcG,Ara+3_REL10953,TRUE,0,1
ECB_02956,ygjR,Ara+3_REL10953,TRUE,1,0
ECB_02221,ackA,Ara+3_REL10953,TRUE,0,1
ECB_02222,pta,Ara+3_REL10953,TRUE,0,1
ECB_01585,uidB,Ara+3_REL10953,TRUE,2,0
ECB_00370,xseB,Ara+3_REL10953,TRUE,0,1
ECB_00374,yajQ,Ara+3_REL10953,TRUE,0,1
ECB_01854,cheB,Ara+3_REL10953,TRUE,2,1
ECB_00377,ECB_00377,Ara+3_REL10953,TRUE,1,1
ECB_00271,yahA,Ara+3_REL10953,TRUE,1,0
ECB_00270,betT,Ara+3_REL10953,TRUE,2,0
ECB_01678,btuD,Ara+3_REL10953,TRUE,1,0
ECB_00272,yahB,Ara+3_REL10953,TRUE,1,0
ECB_00274,yahD,Ara+3_REL10953,TRUE,1,0
ECB_00277,yahG,Ara+3_REL10953,TRUE,0,1
ECB_00276,yahF,Ara+3_REL10953,TRUE,2,0
ECB_02554,srlB,Ara+3_REL10953,TRUE,1,1
ECB_00684,sdhB,Ara+3_REL10953,TRUE,2,0
ECB_00685,sucA,Ara+3_REL10953,TRUE,2,0
ECB_00686,sucB,Ara+3_REL10953,TRUE,1,0
ECB_02418,hscA,Ara+3_REL10953,TRUE,2,1
ECB_02415,pepB,Ara+3_REL10953,TRUE,1,0
ECB_02412,yfhM,Ara+3_REL10953,TRUE,1,1
ECB_02411,pbpC,Ara+3_REL10953,TRUE,1,0
ECB_02265,yfcX,Ara+3_REL10953,TRUE,1,0
ECB_02223,yfcC,Ara+3_REL10953,TRUE,1,0
ECB_01278,ordL,Ara+3_REL10953,TRUE,1,0
ECB_00652,kdpD,Ara+3_REL10953,TRUE,1,0
ECB_01277,aldH,Ara+3_REL10953,TRUE,0,1
ECB_03971,phnI,Ara+3_REL10953,TRUE,1,0
ECB_01275,ycjL,Ara+3_REL10953,TRUE,1,0
ECB_01271,sapA,Ara+3_REL10953,TRUE,1,0
ECB_03091,rplM,Ara+3_REL10953,TRUE,1,0
ECB_01370,aldA,Ara+3_REL10953,TRUE,1,0
ECB_00754,ybhM,Ara+3_REL10953,TRUE,0,1
ECB_00752,moaE,Ara+3_REL10953,TRUE,1,0
ECB_00201,yafC,Ara+3_REL10953,TRUE,1,0
ECB_01017,putA,Ara+3_REL10953,TRUE,0,1
ECB_01806,yebU,Ara+3_REL10953,TRUE,0,1
ECB_01012,ycdJ,Ara+3_REL10953,TRUE,1,0
ECB_01159,umuC,Ara+3_REL10953,TRUE,1,0
ECB_01011,ycdI,Ara+3_REL10953,TRUE,1,0
ECB_01408,yncD,Ara+3_REL10953,TRUE,1,0
ECB_01872,yecR,Ara+3_REL10953,TRUE,1,0
ECB_01873,ftn,Ara+3_REL10953,TRUE,1,0
ECB_03270,malT,Ara+3_REL10953,TRUE,2,1
ECB_01018,putP,Ara+3_REL10953,TRUE,0,1
ECB_01150,minD,Ara+3_REL10953,TRUE,1,0
ECB_00976,hyaB,Ara+3_REL10953,TRUE,1,0
ECB_02354,maeB,Ara+3_REL10953,TRUE,0,1
ECB_01973,yegE,Ara+3_REL10953,TRUE,0,1
ECB_03370,yhjD,Ara+3_REL10953,TRUE,1,0
ECB_00879,ybjE,Ara+3_REL10953,TRUE,1,0
ECB_00971,yccW,Ara+3_REL10953,TRUE,1,0
ECB_00877,hcr,Ara+3_REL10953,TRUE,1,0
ECB_00876,poxB,Ara+3_REL10953,TRUE,1,0
ECB_03362,yhiV,Ara+3_REL10953,TRUE,1,0
ECB_00874,ybjT,Ara+3_REL10953,TRUE,1,1
ECB_03674,yifK,Ara+3_REL10953,TRUE,0,1
ECB_03614,glmU,Ara+3_REL10953,TRUE,1,0
ECB_00979,hyaE,Ara+3_REL10953,TRUE,1,0
ECB_00553,entF,Ara+3_REL10953,TRUE,1,1
ECB_01089,fabG,Ara+3_REL10953,TRUE,0,2
ECB_03612,pstS,Ara+3_REL10953,TRUE,1,0
ECB_01086,plsX,Ara+3_REL10953,TRUE,2,0
ECB_01080,rne,Ara+3_REL10953,TRUE,1,0
ECB_01082,rluC,Ara+3_REL10953,TRUE,0,1
ECB_01955,cpsB,Ara+3_REL10953,TRUE,1,0
ECB_04022,ampC,Ara+3_REL10953,TRUE,2,0
ECB_00472,purK,Ara+3_REL10953,TRUE,1,0
ECB_03519,ECB_03519,Ara+3_REL10953,TRUE,1,0
ECB_01816,ptrB,Ara+3_REL10953,TRUE,1,0
ECB_00474,ybbF,Ara+3_REL10953,TRUE,0,1
ECB_02073,sanA,Ara+3_REL10953,TRUE,0,1
ECB_02072,cdd,Ara+3_REL10953,TRUE,1,0
ECB_02075,yeiT,Ara+3_REL10953,TRUE,1,1
ECB_02077,mglC,Ara+3_REL10953,TRUE,0,1
ECB_00421,dnaX,Ara+3_REL10953,TRUE,0,1
ECB_01706,celB,Ara+3_REL10953,TRUE,1,0
ECB_02591,rpoS,Ara+3_REL10953,TRUE,1,0
ECB_01498,ydfG,Ara+3_REL10953,TRUE,0,1
ECB_01293,ycjT,Ara+3_REL10953,TRUE,0,1
ECB_02989,garK,Ara+3_REL10953,TRUE,2,0
ECB_03046,greA,Ara+3_REL10953,TRUE,1,0
ECB_03201,kefB,Ara+3_REL10953,TRUE,1,1
ECB_01294,ycjU,Ara+3_REL10953,TRUE,0,1
ECB_03203,yheS,Ara+3_REL10953,TRUE,1,0
ECB_01497,dcp,Ara+3_REL10953,TRUE,0,1
ECB_03206,prkB,Ara+3_REL10953,TRUE,1,0
ECB_03942,nrfA,Ara+3_REL10953,TRUE,0,1
ECB_04135,yjgB,Ara+3_REL10953,TRUE,1,0
ECB_02959,ygjV,Ara+3_REL10953,TRUE,0,1
ECB_01797,ECB_01797,Ara+3_REL10953,TRUE,1,0
ECB_01799,yebQ,Ara+3_REL10953,TRUE,1,0
ECB_00086,murE,Ara+3_REL10953,TRUE,2,0
ECB_00087,murF,Ara+3_REL10953,TRUE,1,0
ECB_02217,yfbS,Ara+3_REL10953,TRUE,2,0
ECB_00085,ftsI,Ara+3_REL10953,TRUE,1,0
ECB_02211,nuoC,Ara+3_REL10953,TRUE,0,1
ECB_00080,ilvH,Ara+3_REL10953,TRUE,0,1
ECB_00142,pcnB,Ara+3_REL10953,TRUE,2,0
ECB_00837,ECB_00837,Ara+3_REL10953,TRUE,1,0
ECB_00089,murD,Ara+3_REL10953,TRUE,0,1
ECB_02187,menE,Ara+3_REL10953,TRUE,1,0
ECB_02181,yfbG,Ara+3_REL10953,TRUE,0,1
ECB_02180,yfbF,Ara+3_REL10953,TRUE,1,0
ECB_02225,yfcE,Ara+3_REL10953,TRUE,1,0
ECB_04041,hflK,Ara+3_REL10953,TRUE,1,0
ECB_02189,menB,Ara+3_REL10953,TRUE,1,0
ECB_00154,yadQ,Ara+3_REL10953,TRUE,1,0
ECB_00156,yadS,Ara+3_REL10953,TRUE,1,0
ECB_00018,nhaA,Ara+3_REL10953,TRUE,1,0
ECB_02864,gss,Ara+3_REL10953,TRUE,1,0
ECB_04222,hpaB,Ara+3_REL10953,TRUE,1,0
ECB_03890,iclR,Ara+3_REL10953,TRUE,1,0
ECB_02594,surE,Ara+3_REL10953,TRUE,1,0
ECB_04226,hpaH,Ara+3_REL10953,TRUE,1,0
ECB_00159,dgt,Ara+3_REL10953,TRUE,0,1
ECB_02957,ygjT,Ara+3_REL10953,TRUE,1,0
ECB_02670,recC,Ara+3_REL10953,TRUE,2,0
ECB_02912,ygiE,Ara+3_REL10953,TRUE,1,0
ECB_01450,xasA,Ara+3_REL10953,TRUE,1,0
ECB_02910,ygiC,Ara+3_REL10953,TRUE,1,0
ECB_02170,yfaD,Ara+3_REL10953,TRUE,0,1
ECB_02171,yfaU,Ara+3_REL10953,TRUE,1,0
ECB_02679,mutH,Ara+3_REL10953,TRUE,1,0
ECB_02173,yfaW,Ara+3_REL10953,TRUE,2,0
ECB_00149,fhuA,Ara+3_REL10953,TRUE,0,1
ECB_03275,glpG,Ara+3_REL10953,TRUE,0,1
ECB_02177,yfaO,Ara+3_REL10953,TRUE,1,0
ECB_02592,nlpD,Ara+3_REL10953,TRUE,0,1
ECB_00234,yafA,Ara+3_REL10953,TRUE,1,0
ECB_00725,ybhC,Ara+3_REL10953,TRUE,0,1
ECB_00724,ybhJ,Ara+3_REL10953,TRUE,2,1
ECB_02597,ispD,Ara+3_REL10953,TRUE,1,1
ECB_00721,ybhD,Ara+3_REL10953,TRUE,1,0
ECB_00232,pepD,Ara+3_REL10953,TRUE,0,1
ECB_03108,mreD,Ara+3_REL10953,TRUE,0,1
ECB_03109,mreC,Ara+3_REL10953,TRUE,1,0
ECB_00239,proB,Ara+3_REL10953,TRUE,1,0
ECB_04051,yjfL,Ara+3_REL10953,TRUE,1,0
ECB_02699,xdhA,Ara+3_REL10953,TRUE,1,0
ECB_02752,ygfI,Ara+3_REL10953,TRUE,2,0
ECB_02755,yggB,Ara+3_REL10953,TRUE,1,0
ECB_01835,yebC,Ara+3_REL10953,TRUE,0,2
ECB_02691,kduI,Ara+3_REL10953,TRUE,1,0
ECB_01676,ydiV,Ara+3_REL10953,TRUE,0,1
ECB_02692,yqeF,Ara+3_REL10953,TRUE,0,1
ECB_01901,cobS,Ara+3_REL10953,TRUE,0,1
ECB_03589,yidC,Ara+3_REL10953,TRUE,0,2
ECB_03584,dnaN,Ara+3_REL10953,TRUE,1,0
ECB_02155,yfaT,Ara+3_REL10953,TRUE,1,0
ECB_03583,recF,Ara+3_REL10953,TRUE,0,1
ECB_00653,kdpC,Ara+3_REL10953,TRUE,1,0
ECB_00120,speE,Ara+3_REL10953,TRUE,1,0
ECB_00123,gcd,Ara+3_REL10953,TRUE,1,0
ECB_00125,yadF,Ara+3_REL10953,TRUE,0,1
ECB_00127,yadH,Ara+3_REL10953,TRUE,2,0
ECB_00654,kdpB,Ara+3_REL10953,TRUE,1,1
ECB_00550,fepA,Ara+3_REL10953,TRUE,1,1
ECB_00551,fes,Ara+3_REL10953,TRUE,1,0
ECB_03418,xylF,Ara+3_REL10953,TRUE,1,0
ECB_00658,rhsC,Ara+3_REL10953,TRUE,0,1
ECB_00554,fepE,Ara+3_REL10953,TRUE,1,0
ECB_00555,fepC,Ara+3_REL10953,TRUE,0,1
ECB_00556,fepG,Ara+3_REL10953,TRUE,0,1
ECB_00349,brnQ,Ara+3_REL10953,TRUE,1,0
ECB_00348,phoR,Ara+3_REL10953,TRUE,1,0
ECB_01836,ntpA,Ara+3_REL10953,TRUE,1,0
ECB_00423,recR,Ara+3_REL10953,TRUE,0,1
ECB_00424,htpG,Ara+3_REL10953,TRUE,0,1
ECB_00425,adk,Ara+3_REL10953,TRUE,0,1
ECB_01296,ompG,Ara+3_REL10953,TRUE,0,1
ECB_04168,sgcQ,Ara+3_REL10953,TRUE,1,0
ECB_00428,gsk,Ara+3_REL10953,TRUE,1,0
ECB_00343,yajF,Ara+3_REL10953,TRUE,1,0
ECB_00345,sbcC,Ara+3_REL10953,TRUE,1,1
ECB_00347,phoB,Ara+3_REL10953,TRUE,1,0
ECB_00834,ECB_00834,Ara+3_REL10953,TRUE,1,0
ECB_03036,nusA,Ara+3_REL10953,TRUE,1,0
ECB_03035,infB,Ara+3_REL10953,TRUE,2,0
ECB_03030,nlpI,Ara+3_REL10953,TRUE,1,0
ECB_03031,pnp,Ara+3_REL10953,TRUE,0,1
ECB_02525,stpA,Ara+3_REL10953,TRUE,1,0
ECB_03793,rhaT,Ara+3_REL10953,TRUE,0,1
ECB_03913,plsB,Ara+3_REL10953,TRUE,0,2
ECB_03440,yiaU,Ara+3_REL10953,TRUE,1,0
ECB_01563,mlc,Ara+3_REL10953,TRUE,1,0
ECB_01203,narH,Ara+3_REL10953,TRUE,0,1
ECB_01202,narG,Ara+3_REL10953,TRUE,1,1
ECB_01201,narK,Ara+3_REL10953,TRUE,1,0
ECB_01200,narX,Ara+3_REL10953,TRUE,1,0
ECB_00334,yaiI,Ara+3_REL10953,TRUE,1,0
ECB_00335,aroL,Ara+3_REL10953,TRUE,1,0
ECB_01634,norM,Ara+3_REL10953,TRUE,0,1
ECB_00885,cspD,Ara+3_REL10953,TRUE,1,0
ECB_00330,phoA,Ara+3_REL10953,TRUE,0,1
ECB_00331,psiF,Ara+3_REL10953,TRUE,1,0
ECB_03849,yijD,Ara+3_REL10953,TRUE,1,0
ECB_01745,ydjL,Ara+3_REL10953,TRUE,0,1
ECB_03110,mreB,Ara+3_REL10953,TRUE,0,1
ECB_01064,mviM,Ara+3_REL10953,TRUE,1,0
ECB_00242,yagQ,Ara+3_REL10953,TRUE,1,1
ECB_01060,grxB,Ara+3_REL10953,TRUE,1,0
ECB_01840,yecN,Ara+3_REL10953,TRUE,1,0
ECB_03247,yrfD,Ara+3_REL10953,TRUE,0,1
ECB_00909,ycaO,Ara+3_REL10953,TRUE,1,0
ECB_00908,focA,Ara+3_REL10953,TRUE,1,0
ECB_00907,pflB,Ara+3_REL10953,TRUE,0,2
ECB_02585,ygbI,Ara+3_REL10953,TRUE,1,0
ECB_00905,ycaK,Ara+3_REL10953,TRUE,1,0
ECB_02933,ygjE,Ara+3_REL10953,TRUE,1,1
ECB_03326,nikB,Ara+3_REL10953,TRUE,2,0
ECB_01592,add,Ara+3_REL10953,TRUE,1,0
ECB_04005,yjdC,Ara+3_REL10953,TRUE,1,0
ECB_03116,panF,Ara+3_REL10953,TRUE,1,0
ECB_03118,yhdG,Ara+3_REL10953,TRUE,0,1
ECB_01445,yddS,Ara+3_REL10953,TRUE,1,0
ECB_01444,yddR,Ara+3_REL10953,TRUE,1,0
ECB_01110,mfd,Ara+3_REL10953,TRUE,0,1
ECB_01441,yddO,Ara+3_REL10953,TRUE,2,0
ECB_01442,yddP,Ara+3_REL10953,TRUE,1,0
ECB_02145,rcsC,Ara+3_REL10953,TRUE,0,1
ECB_02942,ygjG,Ara+3_REL10953,TRUE,1,0
ECB_02147,atoC,Ara+3_REL10953,TRUE,1,0
ECB_02146,atoS,Ara+3_REL10953,TRUE,0,1
ECB_00889,aat,Ara+3_REL10953,TRUE,0,1
ECB_03243,hofQ,Ara+3_REL10953,TRUE,1,0
ECB_00887,clpA,Ara+3_REL10953,TRUE,1,2
ECB_02887,yqhH,Ara+3_REL10953,TRUE,1,0
ECB_04092,ytfN,Ara+3_REL10953,TRUE,1,0
ECB_03531,ECB_03531,Ara+3_REL10953,TRUE,0,1
ECB_04266,nadR,Ara+3_REL10953,TRUE,1,0
ECB_02819,ECB_02819,Ara+3_REL10953,TRUE,1,0
ECB_04265,sms,Ara+3_REL10953,TRUE,2,0
ECB_03810,glpX,Ara+3_REL10953,TRUE,1,0
ECB_02813,ECB_02813,Ara+3_REL10953,TRUE,1,0
ECB_04157,fecA,Ara+3_REL10953,TRUE,0,1
ECB_02816,ECB_02816,Ara+3_REL10953,TRUE,1,1
ECB_04141,yjhB,Ara+3_REL10953,TRUE,1,0
ECB_00883,macA,Ara+3_REL10953,TRUE,0,1
ECB_01958,wcaG,Ara+3_REL10953,TRUE,1,0
ECB_03543,yicL,Ara+3_REL10953,TRUE,1,0
ECB_03396,yhjW,Ara+3_REL10953,TRUE,0,1
ECB_02031,thiD,Ara+3_REL10953,TRUE,1,0
ECB_02032,thiM,Ara+3_REL10953,TRUE,1,0
ECB_02497,rimM,Ara+3_REL10953,TRUE,0,1
ECB_00560,entC,Ara+3_REL10953,TRUE,1,0
ECB_00563,entA,Ara+3_REL10953,TRUE,1,0
ECB_00562,entB,Ara+3_REL10953,TRUE,1,0
ECB_02361,acrD,Ara+3_REL10953,TRUE,3,0
ECB_02749,argK,Ara+3_REL10953,TRUE,1,0
ECB_00567,ybdH,Ara+3_REL10953,TRUE,1,0
ECB_00569,ybdM,Ara+3_REL10953,TRUE,1,0
ECB_02715,ygfO,Ara+3_REL10953,TRUE,1,0
ECB_02240,folC,Ara+3_REL10953,TRUE,1,1
ECB_02748,sbm,Ara+3_REL10953,TRUE,1,0
ECB_02246,flk,Ara+3_REL10953,TRUE,1,1
ECB_02711,ygfK,Ara+3_REL10953,TRUE,1,0
ECB_02499,ffh,Ara+3_REL10953,TRUE,1,1
ECB_03891,metH,Ara+3_REL10953,TRUE,2,0
ECB_02398,yfgI,Ara+3_REL10953,TRUE,1,0
ECB_02399,guaA,Ara+3_REL10953,TRUE,0,1
ECB_02390,upp,Ara+3_REL10953,TRUE,1,0
ECB_02391,purM,Ara+3_REL10953,TRUE,0,1
ECB_00166,map,Ara+3_REL10953,TRUE,1,0
ECB_00289,prpE,Ara+3_REL10953,TRUE,1,0
ECB_02397,yfgH,Ara+3_REL10953,TRUE,1,0
ECB_00043,caiA,Ara+3_REL10953,TRUE,0,1
ECB_02781,yggS,Ara+3_REL10953,TRUE,0,1
ECB_00041,caiC,Ara+3_REL10953,TRUE,1,0
ECB_00044,caiT,Ara+3_REL10953,TRUE,1,0
ECB_00049,yaaU,Ara+3_REL10953,TRUE,2,0
ECB_03700,pldA,Ara+3_REL10953,TRUE,1,0
ECB_02960,uxaA,Ara+3_REL10953,TRUE,1,0
ECB_01647,ynhG,Ara+3_REL10953,TRUE,1,0
ECB_00304,mhpD,Ara+3_REL10953,TRUE,1,0
ECB_00268,betB,Ara+3_REL10953,TRUE,1,0
ECB_00629,yleA,Ara+3_REL10953,TRUE,0,1
ECB_01642,ydhV,Ara+3_REL10953,TRUE,1,0
ECB_00262,ykgE,Ara+3_REL10953,TRUE,0,1
ECB_00263,ykgF,Ara+3_REL10953,TRUE,1,0
ECB_00260,ykgC,Ara+3_REL10953,TRUE,0,1
ECB_02560,norV,Ara+3_REL10953,TRUE,1,0
ECB_00308,yaiL,Ara+3_REL10953,TRUE,1,0
ECB_02565,ascF,Ara+3_REL10953,TRUE,1,2
ECB_00265,ECB_00265,Ara+3_REL10953,TRUE,1,0
ECB_02403,yfgK,Ara+3_REL10953,TRUE,0,1
ECB_04216,hsdR,Ara+3_REL10953,TRUE,1,0
ECB_02406,hisS,Ara+3_REL10953,TRUE,0,1
ECB_03641,yieP,Ara+3_REL10953,TRUE,1,0
ECB_03572,yidR,Ara+3_REL10953,TRUE,1,0
ECB_02764,cmtB,Ara+3_REL10953,TRUE,1,0
ECB_01838,yecD,Ara+3_REL10953,TRUE,0,1
ECB_03961,rpiR,Ara+3_REL10953,TRUE,1,0
ECB_01366,ynbD,Ara+3_REL10953,TRUE,0,1
ECB_00609,holA,Ara+3_REL10953,TRUE,0,1
ECB_00767,ybiB,Ara+3_REL10953,TRUE,0,1
ECB_02566,ascB,Ara+3_REL10953,TRUE,0,1
ECB_00397,ybaE,Ara+3_REL10953,TRUE,1,0
ECB_03147,rpsD,Ara+3_REL10953,TRUE,1,0
ECB_00768,ybiC,Ara+3_REL10953,TRUE,0,1
ECB_00607,phpB,Ara+3_REL10953,TRUE,1,0
ECB_01142,ymgC,Ara+3_REL10953,TRUE,0,1
ECB_01143,ycgG,Ara+3_REL10953,TRUE,1,0
ECB_01599,rnfC,Ara+3_REL10953,TRUE,1,0
ECB_01400,ydcV,Ara+3_REL10953,TRUE,1,0
ECB_00940,ssuA,Ara+3_REL10953,TRUE,0,1
ECB_00789,ybiV,Ara+3_REL10953,TRUE,1,1
ECB_03365,gadA,Ara+3_REL10953,TRUE,0,1
ECB_00864,ybjF,Ara+3_REL10953,TRUE,0,1
ECB_03363,yhiW,Ara+3_REL10953,TRUE,0,1
ECB_03360,yhiE,Ara+3_REL10953,TRUE,1,0
ECB_03361,yhiU,Ara+3_REL10953,TRUE,1,0
ECB_00869,artP,Ara+3_REL10953,TRUE,0,1
ECB_00782,ybiP,Ara+3_REL10953,TRUE,1,0
ECB_00784,mntR,Ara+3_REL10953,TRUE,1,0
